nomcom,surf,insee,pop90,pop99,lon,lat,gares,tx_hlm,dece9909,jeunesse,p09_pop,p99_pop,d90_pop,d82_pop,d75_pop,d68_pop,median,tx_appart
Villeneuve-la-Garenne,320.80000000000,92078,23824.00000000000,22349.00000000000,2.32425844701681,48.9362273678009,99.9999999828377,78.3151681146944,1311,2.68929868678402,24944,22308,23824,23906,23691,22715,14713,92.2342039399101
Orgeval,1551.80000000000,78466,4509.00000000000,4801.00000000000,1.96914450112679,48.9162735632059,13.1025836473184,26.4571202960973,259,1.73848827106864,5841,4801,4509,3936,3236,2106,34945,9.46590367191226
Mareuil-lès-Meaux,718.40000000000,77276,1163.00000000000,1579.00000000000,2.86990323998511,48.9238015376868,6.15853522417227,0.839812429184229,114,2.29357798165138,2120,1582,1163,872,767,631,24713,13.0420078068853
Annet-sur-Marne,1312.70000000000,77005,2128.00000000000,2482.00000000000,2.70882076227466,48.9224881679885,0,0,172,2.44616519174041,3248,2482,2128,1714,1715,1201,26189,17.7426527064721
Saint-Fiacre,277.10000000000,77408,350.00000000000,389.00000000000,2.9533577845507,48.9243594069093,0,0,23,1.06818181818182,374,382,350,376,332,136,26161,5.95922634605332
Saint-Ouen,431.90000000000,93070,42343.00000000000,39722.00000000000,2.33259333427674,48.9097375997215,100.000000019383,46.161457693766,2772,2.53604657206716,46510,39719,42343,43606,43588,48886,14261,89.4588423211316
Lesches,413.80000000000,77248,572.00000000000,534.00000000000,2.79247785701397,48.9152531473519,44.5753573750952,0,23,2.28052805280528,713,535,572,386,331,332,27156,0.457607728486081
Saint-Ouen-sur-Morin,378.50000000000,77429,479.00000000000,537.00000000000,3.20211019961219,48.9063777076161,0,6.25000154859862,27,1.77777777777778,562,537,479,337,265,208,21172,0.503013098261866
Bondy,548.10000000000,93010,46676.00000000000,46826.00000000000,2.48384479782614,48.9025168089143,99.9999999719046,64.2951239687048,3223,2.45798889574337,53448,46829,46676,44301,48333,51652,14118,67.9883941819104
Quincy-Voisins,1033.30000000000,77382,3969.00000000000,4561.00000000000,2.87792376651538,48.8990423550227,19.6916505169953,22.024799301861,236,2.41135734072022,5063,4559,3969,3167,2304,1462,24388,11.791280653951
Vaucourtois,466.00000000000,77484,193.00000000000,202.00000000000,2.95702946368451,48.8988588409615,0,0,10,1.85470085470085,209,202,193,153,100,102,25806,3.99784627809934
Courbevoie,417.90000000000,92026,65389.00000000000,69694.00000000000,2.2560302036141,48.8986161278549,99.999999999802,34.1627661199511,4508,2.10089597794516,86945,69665,65389,59830,54488,58118,28220,95.1344865381524
Le Raincy,222.10000000000,93062,13478.00000000000,12961.00000000000,2.51939117098307,48.8966180211284,99.9999999781533,14.6475349298208,1061,1.42496368309308,13779,12964,13478,13187,13767,14224,26631,65.8173576197148
Flins-Neuve-Eglise,122.50000000000,78237,147.00000000000,150.00000000000,1.57641025641191,48.8925387290161,0,0,9,3.75,166,150,147,89,38,40,24007,1.89386836677292
Pomponne,731.40000000000,77372,3044.00000000000,3256.00000000000,2.67543431217913,48.886756536318,55.7481540575495,59.5323741007194,151,1.77257525083612,3331,3263,3044,2826,1397,1304,25515,37.8076062639821
Sancy,546.40000000000,77443,267.00000000000,306.00000000000,2.96114522923262,48.8789786711969,0,0,24,3.90740740740741,383,306,267,269,219,128,22742,1.5625
Chessy,572.70000000000,77111,1124.00000000000,1667.00000000000,2.77010136071214,48.8724408304555,81.1612935980569,21.9875776397516,74,5.21248741188318,4216,1671,1124,760,582,462,24216,55.5757575757576
Le Pré-Saint-Gervais,70.00000000000,93061,15373.00000000000,16377.00000000000,2.40598176025737,48.8849464773724,99.9999999094351,58.79594826019,961,2.51226785956351,18121,16357,15373,13078,13271,14772,16665,90.1745341614907
Thoiry,716.60000000000,78616,835.00000000000,969.00000000000,1.79742053575129,48.8724393823849,0,3.37078642761946,44,1.74056603773585,1128,969,835,695,581,502,28611,16.1284318287576
Marly-le-Roi,666.20000000000,78372,16741.00000000000,16759.00000000000,2.09120776085698,48.864967309835,96.5518862493552,30.8880203866858,962,1.28421505376344,16604,16787,16741,17257,16103,11925,29379,76.8237341459099
Neuilly-Plaisance,341.20000000000,93049,18195.00000000000,18236.00000000000,2.50976615822596,48.8646172285654,99.9999999733044,35.4567900681245,1158,1.81200588343446,20318,18244,18195,16960,18185,17613,22979,53.9773715439909
Neuilly-sur-Marne,697.00000000000,93050,31461.00000000000,32754.00000000000,2.54058898863496,48.8624333377718,99.9999999890072,65.054630789563,1645,2.34549631731874,33157,32755,31461,31195,30168,22543,18440,77.2056496494828
Paris 11ème,366.10000000000,75111,154165.00000000000,149102.00000000000,2.37882896025355,48.8594578629802,99.9999999997183,15.7369265894533,9480,1.73567000841815,152744,149166,154165,146931,159317,179727,24311,96.535028006148
Chanteloup-en-Brie,319.20000000000,77085,1222.00000000000,1780.00000000000,2.74043756552703,48.8578988566657,24.1213136606325,41.0447757997833,216,2.77028714107366,2034,1777,1222,463,414,384,24626,19.3923469541844
Conches,151.40000000000,77124,1790.00000000000,1716.00000000000,2.71892259675368,48.8581342314153,3.699354996452,1.99999980146304,280,1.03275109170306,1735,1717,1790,1750,1234,471,29885,2.47924392084796
Saulx-Marchais,218.40000000000,78588,506.00000000000,600.00000000000,1.83674448399075,48.8463100002502,0,0,40,3.89300411522634,870,600,506,402,346,300,26285,20.5976248244158
Les Clayes-sous-Bois,610.60000000000,78165,16819.00000000000,17059.00000000000,1.98464260171816,48.8180826880874,88.224276551305,69.072186621285,895,1.69314825753101,17488,17049,16819,17158,14695,9954,22742,53.6358228578992
Boissy-le-Châtel,1000.00000000000,77042,2366.00000000000,2661.00000000000,3.13650963375029,48.825623036421,0,0,176,1.51041666666667,3090,2662,2366,1725,1393,1284,21876,5.7911631912728
Saint-Rémy-la-Vanne,1509.00000000000,77432,699.00000000000,807.00000000000,3.24193867948234,48.8124207835435,0,0,62,1.83139534883721,977,807,699,619,610,565,20925,3.03867403314917
Villiers-Saint-Frédéric,510.10000000000,78683,2306.00000000000,2386.00000000000,1.88331729708788,48.820536121473,98.2559039551329,0,130,1.86959706959707,2738,2373,2306,1410,1198,946,29981,5.92191045266476
Saint-Siméon,1290.00000000000,77436,691.00000000000,737.00000000000,3.19453960767953,48.8045708120184,0,0,50,1.87012987012987,863,735,691,547,519,563,21421,7.86107162721711
Croissy-Beaubourg,1086.90000000000,77146,2396.00000000000,2236.00000000000,2.65562205377406,48.8168704995686,59.7935017698336,49.1803278688525,62,1.40459224069675,2037,2230,2396,1555,957,231,28761,3.19573901464714
Vanves,157.50000000000,92075,25967.00000000000,25414.00000000000,2.28773694253902,48.821711544264,100.000000045929,41.7257780891895,1836,1.59309858251555,26505,25416,25900,22805,22464,25068,26881,90.9185234728988
Pontcarré,968.10000000000,77374,1748.00000000000,1816.00000000000,2.70762614889336,48.7964253255023,3.12616931270885,24.1932897547995,90,1.75159817351598,1998,1816,1748,1648,1166,584,25171,21.8222490775619
Roissy-en-Brie,1369.90000000000,77390,18688.00000000000,19693.00000000000,2.66103581825163,48.7900449639904,86.2675604022478,52.691836947197,1047,2.87426799862211,22237,19667,18688,15274,10881,2561,20133,41.8118358477552
Vitry-sur-Seine,1162.10000000000,94081,82400.00000000000,78908.00000000000,2.39476997762461,48.7887081834241,100.000000004999,58.5074133587526,4910,1.93670745765718,85380,78908,82400,85263,87316,77846,16277,76.0060988180681
Mareil-le-Guyon,413.10000000000,78366,267.00000000000,348.00000000000,1.85153847582069,48.7905277185659,0.56116704997113,0,17,2.76543209876543,418,348,267,281,209,215,30513,12.7544188537761
Créteil,1144.60000000000,94028,82088.00000000000,82154.00000000000,2.45485144503682,48.7835823730123,76.9990465252873,60.8909329295403,4140,2.37307309494332,89359,81786,82088,71693,59023,49197,17667,90.7585326885341
Saints,2000.10000000000,77433,1007.00000000000,1173.00000000000,3.0593759649291,48.7649350310954,6.29758744442895,0,73,1.87237237237237,1286,1173,1007,709,569,529,22702,2.9916814575626
Montigny-le-Bretonneux,1075.10000000000,78423,31687.00000000000,35216.00000000000,2.02929522922225,48.7798723677243,79.6460743676941,49.1043264993292,890,3.45429553264605,33691,35244,31687,14093,1550,937,27629,67.6157536203552
Beautheil,1834.60000000000,77028,410.00000000000,562.00000000000,3.09603508448024,48.7615850024369,0.26347124363495,0,36,2.45791245791246,702,565,410,381,335,303,22283,2.08204238443425
Montarlot,519.50000000000,77299,224.00000000000,227.00000000000,2.85813687786492,48.3511960115881,0,0,15,0.865384615384615,206,227,224,174,175,119,23294,2.19816272965879
Maurepas,834.30000000000,78383,19718.00000000000,19586.00000000000,1.92330782589786,48.7698783951129,39.3221033524467,35.4531412473463,1005,1.55996222851747,18768,19567,19718,18764,13577,1791,24579,51.7040327439051
Antony,952.50000000000,92002,57771.00000000000,59855.00000000000,2.29914162918771,48.7507091321961,99.99999998765,43.2377466078215,3987,1.56977297983807,61393,59849,57771,54610,57540,56638,28728,64.5633489181186
Saint-Mars-Vieux-Maisons,1902.70000000000,77421,175.00000000000,188.00000000000,3.31961898952947,48.7384394918912,0,0,17,2.17886178861789,275,185,175,164,155,226,19814,0
Grigny,499.40000000000,91286,24920.00000000000,24512.00000000000,2.38811350024581,48.6572554628114,100.000000007551,59.9737241118299,1197,4.40236614221247,26860,24499,24920,26180,25653,2938,9721,87.0247934821691
Villeneuve-Saint-Georges,811.10000000000,94078,26952.00000000000,28361.00000000000,2.44872075367622,48.7422484646937,99.3884485968405,54.2434052333692,2007,2.70661787130223,31013,28427,26952,28119,31664,30467,13863,66.7557264622904
Orly,663.70000000000,94054,21646.00000000000,20470.00000000000,2.39450608209681,48.7426965538236,100.000000000776,79.2994538585559,1346,2.18992695117263,20874,20497,21646,23766,26104,30197,15939,75.9905165566126
Cerneux,2213.60000000000,77066,243.00000000000,278.00000000000,3.34632513393917,48.7050784594993,0,0,15,1.60233918128655,299,278,243,191,223,275,21843,4.03455796007381
Paray-Vieille-Poste,611.00000000000,91479,7214.00000000000,7188.00000000000,2.35991028980727,48.7251926394226,100.000000010352,37.3860184109522,578,1.1786941580756,7169,7195,7214,7122,7670,7395,22877,29.6510538641686
Leudon-en-Brie,432.50000000000,77250,131.00000000000,144.00000000000,3.26880699942275,48.7304861287116,0,0,14,3.40476190476191,134,141,131,106,108,103,,8.34183153171528
Châtres,1517.60000000000,77104,530.00000000000,555.00000000000,2.81592364495726,48.7126496782713,47.9810309772759,0,24,2.30452674897119,581,551,530,494,283,179,26065,1.95233020056196
Yerres,996.20000000000,91691,27136.00000000000,27455.00000000000,2.49234222696789,48.7153487750497,69.7313484244658,44.1017924454422,1666,1.56206223447009,28909,27439,27136,25715,23162,18206,25688,51.0572123405916
Courtacon,1204.30000000000,77137,155.00000000000,179.00000000000,3.29110411966226,48.7033847992739,0,0,8,1.07482993197279,192,179,155,146,144,177,20314,2.63089005235602
Villebon-sur-Yvette,752.00000000000,91661,9080.00000000000,9373.00000000000,2.23432899790405,48.6957950591598,80.3069408866635,32.3303492342368,454,1.74416323327447,9536,9372,9080,7728,7234,4949,28112,49.9357123494463
Saulx-les-Chartreux,772.90000000000,91587,4141.00000000000,4952.00000000000,2.26648610288402,48.6852802244686,22.9063247990928,50.8474576329229,223,1.92540243423636,4995,4950,4141,3247,2437,1934,25547,30.5469254988636
Boussy-Saint-Antoine,291.50000000000,91097,5924.00000000000,6352.00000000000,2.5335561476463,48.6895170708021,97.8784448881389,32.9700272479564,472,1.5925637025481,6325,6361,5924,5982,5990,2360,23629,60.7828377869778
Saint-Just-en-Brie,739.70000000000,77416,140.00000000000,196.00000000000,3.12145086757427,48.6114533093253,0,0,11,3.08333333333333,251,196,140,83,71,96,22403,0
Les Molières,706.30000000000,91411,1559.00000000000,1654.00000000000,2.07305238186727,48.67165955755,5.08998606484134,23.7500000437057,76,2.2002200220022,1950,1652,1559,1125,983,645,32048,6.42530183404504
Vieille-Eglise-en-Yvelines,975.00000000000,78655,735.00000000000,742.00000000000,1.87436620398475,48.6700119817061,15.1068452199337,0,23,1.52796420581656,820,742,735,746,674,595,32260,4.15094339622642
Combs-la-Ville,1449.10000000000,77122,19973.00000000000,20953.00000000000,2.57538487565289,48.6578844268081,40.8904310820712,54.3220761451535,988,2.32429963459196,21427,20950,19973,13759,11093,6192,22226,42.9496809627655
Morsang-sur-Orge,439.20000000000,91434,19401.00000000000,19335.00000000000,2.35102756249378,48.6567116780096,84.2321712554173,65.0300912786452,1077,1.80340530103563,20875,19326,19401,20332,20156,15258,22496,43.8031418606731
Courpalay,1473.00000000000,77135,1135.00000000000,1269.00000000000,2.95315478710358,48.6436564996003,0,0,49,3.74468085106383,1391,1267,1135,655,637,723,20901,4.69803106976333
Andrezel,809.80000000000,77004,358.00000000000,365.00000000000,2.80760150882444,48.6148482115058,0.124698947067738,0,14,1.02487562189055,306,365,358,243,282,230,27844,3.19731081926204
Marcoussis,1689.40000000000,91363,5680.00000000000,7226.00000000000,2.20589155139072,48.6463929655379,0,30.7901909178498,664,1.71245299712453,7831,7210,5680,4465,3980,2635,27255,21.3495650982809
Saint-Hilliers,1906.50000000000,77414,340.00000000000,400.00000000000,3.2588765974339,48.6286690893733,0,0,30,1.93518518518519,443,400,340,277,291,318,19487,1.87290969899666
Argentières,256.40000000000,77007,276.00000000000,364.00000000000,2.87122170686747,48.6510716883516,0,0,21,1.92424242424242,383,355,276,230,242,157,24983,0.746268656716418
Guignes,570.70000000000,77222,2285.00000000000,2412.00000000000,2.80068920703536,48.6357609420685,36.5348184677585,38.3458785112089,154,2.68573607932876,3240,2410,2285,1978,1687,1514,20692,32.2597187758478
Champdeuil,399.60000000000,77081,620.00000000000,658.00000000000,2.73098895555264,48.6222185392457,0,9.80391825498273,27,2.38576779026217,644,660,620,482,337,310,23026,15.638821664024
La Croix-en-Brie,2951.70000000000,77147,615.00000000000,651.00000000000,3.07078781150876,48.5948208689926,0,0,37,1.4641975308642,664,651,615,551,513,547,21102,1.56402355786107
Clos-Fontaine,599.60000000000,77119,262.00000000000,270.00000000000,3.0155297976772,48.603545828543,0,0,16,2,255,271,262,176,160,108,20731,1.0989010989011
Mortery,1320.10000000000,77319,149.00000000000,153.00000000000,3.2484189752141,48.5916307508162,0,0,9,3.75925925925926,177,152,149,104,87,116,20282,4.99754219236441
Grandpuits-Bailly-Carrois,2450.70000000000,77211,916.00000000000,953.00000000000,2.97680900689041,48.5820294510749,8.44038345586655,0,49,2.0679012345679,977,949,916,683,728,561,20825,7.22246096547773
Saint-Méry,994.70000000000,77426,302.00000000000,366.00000000000,2.83819116796476,48.5701446847109,0,15.3846145149273,23,1.95959595959596,397,366,302,278,236,255,23411,6.80530560554556
Saint-Brice,1150.10000000000,77403,730.00000000000,719.00000000000,3.33405541810251,48.5721606969371,14.2349747614515,0,64,0.803827751196172,721,719,730,579,436,474,21979,3.12570056044836
Saint-Maurice-Montcouronne,910.80000000000,91568,1279.00000000000,1360.00000000000,2.12115771937045,48.5798795130534,9.90705923351549,0,52,2.4984984984985,1630,1359,1279,917,715,320,29386,3.88883826879271
Le Val-Saint-Germain,1263.00000000000,91630,1147.00000000000,1438.00000000000,2.08157841670391,48.5677173483302,5.88251485534419,0,63,2.1248097412481,1471,1438,1147,683,509,409,29465,3.66044505515478
Leudeville,788.50000000000,91332,966.00000000000,1187.00000000000,2.32781868065387,48.5710274556992,6.45735996294804,0,52,3.12554112554113,1351,1187,966,803,701,614,27060,15.5329121662931
Blandy,1402.00000000000,77034,667.00000000000,721.00000000000,2.79552611909561,48.5601353382305,0,0,52,1.86363636363636,785,721,667,609,561,620,26622,7.85562632696391
Vanvillé,752.40000000000,77481,138.00000000000,184.00000000000,3.11540698920832,48.5551360074535,0,0,5,2.50793650793651,170,183,138,119,91,99,22473,8.82565361837354
Saint-Fargeau-Ponthierry,1666.40000000000,77407,10560.00000000000,11224.00000000000,2.52492814737775,48.5388653310992,59.9995197112626,49.5218517072205,787,1.45554294362467,12165,11245,10560,9553,7884,5611,22989,38.6500543441551
Rampillon,2308.00000000000,77383,651.00000000000,607.00000000000,3.07293208598921,48.5412429901865,0.682020769787153,0,30,2.02544529262086,791,605,651,561,407,348,20860,2.8169014084507
Fontenay-le-Vicomte,686.80000000000,91244,744.00000000000,884.00000000000,2.40049630666956,48.5468267441997,15.4073620980039,45.833334037667,37,2.95021645021645,1264,885,744,635,437,326,26309,15.6956383317415
Sivry-Courtry,2245.90000000000,77453,809.00000000000,982.00000000000,2.75541094069039,48.5309486867938,1.51363923971107,4.54545454545455,52,2.04222222222222,975,983,809,690,622,466,23865,5.32212885154062
Châtillon-la-Borde,732.30000000000,77103,201.00000000000,204.00000000000,2.82786219319424,48.5373448299301,0,0,13,2.41666666666667,218,204,201,167,126,116,26234,3.44507597726482
Le Mée-sur-Seine,557.90000000000,77285,20933.00000000000,21217.00000000000,2.63020638181076,48.5399401087364,100.000000014736,76.4689311878817,1267,2.81165501165501,20478,21201,20933,13917,10056,4426,16346,70.1096914628161
Melz-sur-Seine,1845.20000000000,77289,278.00000000000,339.00000000000,3.39688552992596,48.5043344575696,0,0,22,1.56277056277056,377,339,278,247,193,214,19902,0.700884955752212
Longueville,563.60000000000,77260,1488.00000000000,1692.00000000000,3.23864203454459,48.5148448200628,83.4730871983116,57.9505295905421,157,1.54838709677419,1664,1693,1488,1463,1437,1407,16027,26.6769515581611
